show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
81024716,Movie,Faraar,Baljit Singh Deo,"Kainaat Arora, Jaggi Singh, Gippy Grewal",Australia,"December 1, 2018",2015,TV-14,146 min,"Action & Adventure, Dramas, International Movies","When a man is arrested on arrival in America because authorities mistake him for a wanted gangster, a new friend tries to help him prove his innocence."
81028939,TV Show,Haunted House,,"Jo Hyun-jung, Gim Young-eun, Gim Chae-ha, I So Eun, Choe Jae-ho",,"December 1, 2018",2017,TV-Y7-FV,1 Season,"Kids' TV, Korean TV Shows","With help from a 102-year-old goblin dwelling beneath their haunted apartment building, two siblings deal with ghosts and take on spooky mysteries."
80106306,Movie,Helios,"Leung Lok Man, Luk Kim-ching","Jacky Cheung, Nick Cheung, Chang Chen, Shawn Yue, Wang Xueqi, Janice Man, Ji Jin-hee, Choi Si-won","Hong Kong, China, United States","December 1, 2018",2015,TV-MA,118 min,"Action & Adventure, International Movies","When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device."
60034549,Movie,Hellboy,Guillermo del Toro,"Ron Perlman, John Hurt, Selma Blair, Rupert Evans, Karel Roden, Jeffrey Tambor, Doug Jones, Brian Steele, Ladislav Beran, Biddy Hodson, Corey Johnson, Kevin Trainor",United States,"December 1, 2018",2004,PG-13,122 min,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy","This fast-paced action flick tells the dark story of Hellboy, a charismatic demon who's put on Earth by the Nazis to terrorize the rest of the world."
80135353,Movie,Line Walker,Jazz Boon,"Nick Cheung, Louis Koo, Francis Chun-Yu Ng, Charmaine Sheh, Hui Shiu Hung, Li Guangjie, Zhang Huiwen, Xing Yu, Cheng Taishen, Moses Chan, Louis Cheung","China, Hong Kong","December 1, 2018",2016,TV-MA,109 min,"Action & Adventure, Dramas, International Movies",A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.
80229852,TV Show,Little Singham,,"Swapnil Kumari, Jigna Bhardwaj, Sonal Kaushal, Neshma Chemburkar, Ganesh Divekar, Shaily Dube, Saumya Daan, Anamaya Verma, Parminder Ghumman, Pawan Kalra",,"December 1, 2018",2019,TV-Y7,1 Season,"Kids' TV, TV Comedies","A spinoff of Rohit Shetty's action franchise, this animated series follows brave kid cop Little Singham’s adventures as he defends his town from evil."
80995077,Movie,Little Singham aur Kaal ka Mahajaal,Prakash Satam,,,"December 1, 2018",2018,TV-Y7-FV,68 min,"Children & Family Movies, Comedies","When Kaal, the vilest demon on earth, threatens to destroy his village, child cop Little Singham must use his strength and smarts to fight back."
70126809,Movie,Look for a Star,Andrew Lau Wai-Keung,"Andy Lau, Qi Shu, Zhang Hanyu, Denise Ho, Dominic Lam, Xinyi Zhang, David Chiang, George Lam, Rebecca Pan, Maria Cordero, Tat-Ming Cheung",Hong Kong,"December 1, 2018",2009,TV-PG,117 min,"Comedies, International Movies, Romantic Movies","While keeping his identity secret, a real estate billionaire tries to woo an outspoken croupier who talks gamblers out of losing their money."
80995044,TV Show,Man vs Wild with Sunny Leone,,"Bear Grylls, Sunny Leone",,"December 1, 2018",2018,TV-PG,1 Season,"International TV Shows, Reality TV, TV Action & Adventure",The adventures of Bear Grylls get a unique spin as Bollywood star Sunny Leone hosts the show famous for revealing Bear's wilderness survival skills.
81031038,Movie,Oddbods: The Festive Menace,,"Nadia Ramlee, Chio Su-Ping, Jeremy Linn, Marlon Dance-Hooi",,"December 1, 2018",2018,TV-Y,23 min,Movies,"In this ""Oddbods"" special, Bubbles's latest invention, the Naughty-or-Nice Machine, zaps Santa Claus, jeopardizing the whole Christmas holiday season."
80127645,Movie,Once a Gangster,Felix Chong,"Ekin Cheng, Jordan Chan, Alex Fong, Michelle Ye, On-on Yu, Wilfred Lau, Conroy Chan",Hong Kong,"December 1, 2018",2010,TV-MA,95 min,"Action & Adventure, Comedies, International Movies","Two former triads are tapped to run in an election for leader of the underworld, but both want normal lives. Each must outwit the other to lose."
80187471,Movie,Power Paandi,Dhanush,"Rajkiran, Dhanush, Prasanna, Chaya Singh, Revathy, Madonna Sebastian, Vidyullekha Raman",India,"December 1, 2018",2017,TV-14,124 min,"Dramas, International Movies","Retired, restless and constantly butting heads with his son, a former stuntman escapes on a road trip that becomes a journey to find his first love."
81024500,Movie,Roll With Me,,,United States,"December 1, 2018",2017,TV-MA,90 min,"Documentaries, Sports Movies","Backed by a crew of unlikely allies, newly sober paraplegic Gabriel Cordell teams up with his nephew for a grueling wheelchair trek across America."
81030200,Movie,SDU: Sex Duties Unit,Gary Mak,"Chapman To, Shawn Yue, Matt Chow, Kwok Cheung Tsang",Hong Kong,"December 1, 2018",2013,TV-MA,96 min,"Comedies, International Movies",Four man-children in an elite tactical unit gallivant around Macau for a weekend of debauchery that gets them in trouble with the law.
81030197,Movie,Set Off,Liu Jiang,"Wenpei Ju, Fan Wei, Liu Hua, Qianyuan Wang, Ren Zhengbin, He Jiang",China,"December 1, 2018",2008,TV-MA,96 min,"Dramas, International Movies","When a restaurant owner in Cyprus returns to Beijing to sign divorce papers, a drunk woman he encounters triggers a string of mishaps."
70104313,Movie,Seven Pounds,Gabriele Muccino,"Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy, Barry Pepper, Elpidia Carrillo, Robinne Lee, Joe Nunez, Bill Smitrovich, Tim Kelleher, Gina Hecht, Andy Milder, Judyann Elder, Sarah Jane Morris",United States,"December 1, 2018",2008,PG-13,123 min,"Dramas, Romantic Movies","Weighed down by a dark secret, IRS agent Ben Thomas tries to improve the lives of seven strangers in need of a second chance."
80166319,Movie,The Little Mermaid,"Blake Harris, Chris Bouchard","William Moseley, Poppy Drayton, Loreto Peralta, Armando Gutierrez, Shirley MacLaine, Gina Gershon, Shanna Collins, Chris Yong, Jo Marie Payton, Tom Nowicki",United States,"December 1, 2018",2018,PG,85 min,"Children & Family Movies, Dramas","In this take on the classic tale, a captive circus mermaid transforms the lives of a skeptical journalist and his wide-eyed young sister."
80158854,Movie,A StoryBots Christmas,"Evan Spiridellis, Jeff Gill","Edward Asner, Judy Greer, Erin Fitzgerald, Fred Tatasciore, Jeff Gill, Gregg Spiridellis, Evan Spiridellis, Jim Meskimen, Nate Theis",United States,"December 1, 2017",2017,TV-Y,26 min,Movies,"Bo thinks her holiday gift-giving isn't good enough, so she heads north to study under Santa Claus – only to find he's missing."
80208746,TV Show,Atomic Puppet,,"Eric Bauza, Lisa Norton, Carlos Díaz, Peter Oldring, Heather Bambrick, Rick Miller, Rob Tinkler, Kristina Nicoll","Canada, France","December 1, 2017",2016,TV-Y7-FV,1 Season,"Crime TV Shows, Kids' TV, TV Comedies","Captain Atomic – once a superhero, now a sock puppet – can only activate his powers with the help of Joey, his new partner and biggest fan."
80203781,Movie,Bhouri,Jasbir Bijendra Bhati,"Raghuvir Yadav, Masha Paur, Mohan Joshi, Manoj Joshi, Mukesh Tiwari, Shakti Kapoor, Sitaram Panchal, Kunika Lall",India,"December 1, 2017",2017,TV-14,123 min,"Dramas, Independent Movies, International Movies",A 23-year-old girl who's married to a man more than twice her age is forced to contend with the predatory nature of a male-dominated society.
80204929,TV Show,Cheapest Weddings,,Melanie Vallejo,Australia,"December 1, 2017",2016,TV-14,1 Season,"International TV Shows, Reality TV",Couples on a tiny budget try to ensure that the day of their wedding turns out to be the magical experience they always dreamed it would be.
80180601,TV Show,Dhia Sofea,,"Amyra Rosli, Fadlan Hazim, Maria Farida, Sharifah Haslinda, Syafiq Kyle, Sasqia Dahuri, Raja Ema, Faye Kusairi, Puteri Octovia, Roy Azman, Norlia Ghani",Malaysia,"December 1, 2017",2015,TV-14,1 Season,"International TV Shows, TV Dramas","After discovering that she was adopted as an infant, a young woman embarks on a perilous quest to connect with her biological mother."
80221317,Movie,Diana: In Her Own Words,,,United Kingdom,"December 1, 2017",2017,TV-PG,113 min,"Documentaries, International Movies","Featuring archival footage and personal recordings, this documentary offers candid insight into the life of the beloved princess."
80178882,Movie,Dream Boat,Tristan Ferland Milewski,,Germany,"December 1, 2017",2017,TV-MA,92 min,"Documentaries, International Movies, LGBTQ Movies","On a cruise for gay men, five passengers of different nationalities take a break from their families and cultures to party and reflect on life."
80191081,Movie,DreamWorks Home: For the Holidays,,"Rachel Crow, Mark Whitten, Kelly Clarkson, Ana Ortiz, Ben Schwartz, Ron Funches, Matt Jones",United States,"December 1, 2017",2017,TV-Y7,46 min,"Children & Family Movies, Comedies, Music & Musicals","Oh takes it upon himself to introduce Christmas joy to his fellow Boovs. Unfortunately, his well-meaning mission nearly destroys the city."
80203792,Movie,Eh Janam Tumhare Lekhe,Harjit Singh,"Pavan Malhotra, Sudhanshu Aggarwal, Arjuna Bhalla, Avrinder Kaur, Arvinder Bhatti, Master Yuvraj, Jai Bharti, Gagandeep Singh",India,"December 1, 2017",2015,TV-14,124 min,"Dramas, International Movies","Driven by the lessons he learned from his mother, and the values of the Sikh religion, a man sets out on a mission to serve humanity."
80191930,Movie,Forbidden Games: The Justin Fashanu Story,"Jon Carey, Adam Darke","Justin Fashanu, John Fashanu",United Kingdom,"December 1, 2017",2017,TV-14,81 min,"Documentaries, International Movies, LGBTQ Movies","This documentary chronicles the tragic, true story of Justin Fashanu, the first – and only – openly gay man to have played professional soccer."
70170181,Movie,Hisss,Jennifer Lynch,"Mallika Sherawat, Irrfan Khan, Jeff Doucette, Divya Dutta, Raman Trikha, Mahmoud Babai, Raj Bhansali, Sunny Charles, Tony Ciccone, Parvez Khan","India, United States","December 1, 2017",2010,TV-MA,97 min,"Horror Movies, International Movies, Thrillers","In a plot to bait the snake-goddess Nagin for her immortality-granting essence, George States journeys to India and abducts her reptilian lover."
80175348,TV Show,Kantaro: The Sweet Tooth Salaryman,,"Matsuya Onoe, Ren Ishikawa, Hiroyuki Onoue, Hazuki Shimizu, Sarutoki Minagawa",Japan,"December 1, 2017",2017,TV-PG,1 Season,"International TV Shows, TV Comedies",Elite publishing sales rep Kantaro wraps up his client visits in record time so he can secretly pursue his quest to indulge in the tastiest of sweets.
80173001,Movie,Monster Island,Leopoldo Aguilar,"Joey Camen, Fiona Hardingham, Johnny Rose, Katie Leigh, Roger L. Jackson, Wally Wingert, Phillip Vasquez","India, Mexico","December 1, 2017",2017,TV-Y7-FV,81 min,Children & Family Movies,"When a teenager discovers he's not really human, he ventures out to a remote island to explore his roots and confronts a series of wild challenges."
80171247,Movie,My Happy Family,"Nana Ekvtimishvili, Simon Gross","Ia Shugliashvili, Merab Ninidze, Berta Khapava, Tsisia Qumsishvili, Giorgi Khurtsilava, Giorgi Tabidze, Goven Cheishvili, Dimitri Oragvelidze, Mariam Bokeria","Georgia, Germany, France","December 1, 2017",2017,TV-14,119 min,"Dramas, Independent Movies, International Movies","A middle-aged wife and mother of two shocks her traditional, multigenerational Georgian household when she announces she's going to live by herself."
70286808,TV Show,Oggy and the Cockroaches,Olivier Jean-Marie,"Don Michael Paul, Tony Sampson, Sam Vincent, Matt Hill, Greg Eagles, Peter Kelamis, Tara Strong, Rick Jones",France,"December 1, 2017",2017,TV-Y7,1 Season,"Kids' TV, TV Comedies","Wimpy blue cat Oggy would like nothing more than to snooze, but he's constantly bothered by the three ugly cockroaches who have invaded his home."
80180651,TV Show,Padamu Aku Bersujud,,"Syazwan Zulkifli, Sqikin Kamal, Leez Rosli, Bil Azali, Shenthy Feliziana, Jasmine Suraya, Aleza Shadan, Nina Iskandar",,"December 1, 2017",2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","The son of poor farmers leaves his village to seek his fortune in Kuala Lumpur, where he meets a young woman who's also trying to better her life."
70135647,Movie,Playing for Time,"Daniel Mann, Joseph Sargent","Vanessa Redgrave, Jane Alexander, Maud Adams, Donna Haley, Robin Bartlett, Marisa Berenson, Will Lee, Verna Bloom, Christine Baranski, Lenore Harris",United States,"December 1, 2017",1980,TV-14,149 min,Dramas,"Captured by Nazis and sent to Auschwitz, a Jewish musician is assigned to soothe other prisoners marching to their deaths in the gas chambers."
80201828,Movie,Prague,Ashish R. Shukla,"Chandan Roy Sanyal, Elena Kazan, Kumar Mayank, Sonia Bindra, Arfi Lamba","India, Switzerland","December 1, 2017",2013,TV-MA,106 min,"Dramas, Independent Movies, International Movies",The chaotic ramblings of a young architect's mind take hold of his life as he leaves behind his past in India to work in Prague.
80203787,Movie,Sardaar ji,Rohit Jugraj,"Diljit Dosanjh, Neeru Bajwa, Mandy Takhar, Jaswinder Bhalla, Ali Kazmi, Anita Kailey, Daman Singh, Sanju Salonki, Amrit Pal, Jatinder Lall, Avy Randhawa",Canada,"December 1, 2017",2015,TV-14,140 min,"Comedies, International Movies, Music & Musicals","When a palatial wedding venue turns out to be haunted, one of the families hosting the wedding hires a fearless Sikh to deal with the ghost."
70236586,Movie,Tezz,Priyadarshan,"Anil Kapoor, Ajay Devgn, Boman Irani, Kangna Ranaut, Zayed Khan, Mallika Sherawat, Avika Gor, Dominic Power, Sameera Reddy, Mohanlal","United Kingdom, India","December 1, 2017",2012,TV-MA,121 min,"Action & Adventure, International Movies, Music & Musicals",This high-octane thriller tells the story of a man on a mission to reclaim what was taken from him and the agent who's determined to stop him.
80216237,TV Show,The Jaime Maussan Show,,Jaime Maussan,United States,"December 1, 2017",2010,TV-PG,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",Mexican journalist and UFO investigator Jaime Maussan travels the world collecting evidence and firsthand accounts of extraterrestrial phenomena.
80173271,Movie,The Legend of 420,Peter Spirer,,United States,"December 1, 2017",2017,TV-MA,87 min,Documentaries,"This documentary explores the growing trend of marijuana decriminalization in the U.S. and the use of cannabis in medicine, art, fine dining and more."
80191513,Movie,The Worthy,Ali F. Mostafa,"Ali Suliman, Mahmoud Al Atrash, Samer al Masri, Rakeen Saad, Habib Ghuloom, Samer Ismail, Salah Hanoun, Maisa Abd Elhadi, Mohammad Al Ibrahimi, Nabeel Ahmad Alkoni","United Arab Emirates, Romania","December 1, 2017",2016,TV-MA,99 min,"International Movies, Sci-Fi & Fantasy, Thrillers","In the near future, with civilization a thing of the past, a man puts his family in peril when he reluctantly lets outsiders into his compound."
80176212,Movie,Voyeur,"Myles Kane, Josh Koury",Gay Talese,United States,"December 1, 2017",2017,TV-MA,96 min,Documentaries,Legendary journalist Gay Talese unmasks a motel owner who spied on his guests for decades. But his bombshell story soon becomes a scandal of its own.
70286809,TV Show,Zig & Sharko,,,France,"December 1, 2017",2016,TV-Y,1 Season,Kids' TV,"Zig, an island-bound hyena, will do anything to get his paws on Marina the mermaid, but her devoted pal Sharko always comes to her rescue in time."
80147908,Movie,#Rucker50,Robert McCullough Jr.,,United States,"December 1, 2016",2016,TV-PG,56 min,"Documentaries, Sports Movies",This documentary celebrates the 50th anniversary of the Harlem sports program that has inspired countless city kids to become pro basketball players.
